medallion,hack_license,vendor_id,rate_code,store_and_fwd_flag,pickup_datetime,dropoff_datetime,passenger_count,trip_time_in_secs,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude
FB7BD053E8340DF0CD840D62D646173C,8DCEFA56DDE6619B35D24C51C4B7449B,VTS,1,,2013-01-13 04:41:00,2013-01-13 04:45:00,1,240,1.83,-74.005074,40.740898,-73.996613,40.760151
52296C2785890B4BAF74FBAB74141A5E,D1C13DD029180ACF9F77E0B14FAE02D1,VTS,1,,2013-01-13 04:12:00,2013-01-13 04:46:00,1,2040,11.83,-73.956444,40.714176,-73.918983,40.768024
E5044EC4A438E0715E1C21590BC3EFF7,4277D4DA08B3AFED2D6DA076EDF6B802,VTS,1,,2013-01-13 04:40:00,2013-01-13 04:45:00,1,300,1.00,-73.952049,40.7812,-73.953735,40.790737
F42B669EB2694544EC745820491DB6C7,88043C20530DB08F2E587A9031C2A166,VTS,1,,2013-01-13 04:32:00,2013-01-13 04:48:00,1,960,6.17,-73.996368,40.73793,-73.923836,40.768093
23741401A758FA92491AA753522F269E,DE55EF1ECD21286D0DAF039E9675376E,VTS,1,,2013-01-13 04:32:00,2013-01-13 04:47:00,2,900,5.80,-74.00489,40.729809,-73.971893,40.797104
0964BAF015F74B4E628615EAFD0E2D57,7E66412D458E5647D89606082F91A5F4,VTS,1,,2013-01-13 04:32:00,2013-01-13 04:44:00,1,720,1.53,-73.988075,40.75452,-73.999977,40.743553
079E2EE80E3CFA17EB826FDF4DF66C36,9B252C27B869F8A7353A10999EFC578F,VTS,1,,2013-01-13 04:34:00,2013-01-13 04:46:00,1,720,3.87,-73.993317,40.719948,-73.934441,40.694775
CF84D983084C96BF9095C8DB4B84C282,ED791FF6FA6014AAD926777ECBBB6073,VTS,1,,2013-01-13 04:44:00,2013-01-13 04:47:00,1,180,.69,-73.958855,40.716721,-73.958084,40.710545
FBD6BE28068AB2086AE2CE3176E3DA80,02B1C74D9F33D90C8852DB878AF2B66C,VTS,1,,2013-01-13 10:25:00,2013-01-13 10:35:00,1,600,2.15,-73.998528,40.75695,-73.99321,40.737617
AD7F4B3C2892DABC703C7F5A73A59897,3D7F7207EDEB720CD19D7F8D1BA2BC78,VTS,2,,2013-01-13 10:05:00,2013-01-13 10:33:00,5,1680,17.23,-73.992088,40.759056,-73.791519,40.644604
FAE8321D1D3EFE36F973B7F573BCABDC,CC567AC0523B8EE2DBB2B83298027049,VTS,1,,2013-01-13 10:23:00,2013-01-13 10:32:00,1,540,2.97,-73.970627,40.749149,-73.950302,40.78363
20E769FDE5E85BE68DCB2B14DC7126D1,5A6DA15CF175206E5E17A6D7627935F6,VTS,1,,2013-01-13 10:28:00,2013-01-13 10:31:00,5,180,.85,-73.98513,40.744469,-73.988731,40.738033
81EE52118846F231A6921B307C85D98E,E8535D383CBA06252708E374F12C7E55,VTS,1,,2013-01-13 10:21:00,2013-01-13 10:30:00,1,540,1.73,-73.963425,40.769604,-73.973816,40.784248
C9D80ABF46698CC04CBB518530A35802,3F6BA60E68791D6140ABB56DF66BF712,VTS,1,,2013-01-13 10:13:00,2013-01-13 10:35:00,5,1320,6.46,-74.002861,40.76033,-73.996117,40.690781
7181737C1274E597B4C054D185748A62,8E55B9B8E6C2C1672E578C06BF3F730D,VTS,1,,2013-01-13 10:21:00,2013-01-13 10:32:00,1,660,3.37,-74.00663,40.731014,-73.974785,40.763401
357D8F7FFACB5A5547BA6F2F4F29A1D9,53181DF76AF4FB42689FC33988FEADD5,VTS,1,,2013-01-13 10:23:00,2013-01-13 10:30:00,1,420,1.43,-73.963326,40.764423,-73.955307,40.770287
12BB7274B589C816D966B81037AA59C7,672E2ED19B4ED5159D9C2396C20822BA,VTS,1,,2013-01-13 10:25:00,2013-01-13 10:32:00,1,420,1.04,-73.979553,40.742767,-73.994423,40.750568
0E0569377FEAE2A65216459409656B05,754D328E223D507A668F0B94C0479904,VTS,1,,2013-01-13 10:26:00,2013-01-13 10:34:00,5,480,1.73,-73.982452,40.723309,-73.986374,40.740303
9AE4E5913011D9842C31F8D120697F5B,191F9FA1FCB4C083E571CE62418037B7,VTS,2,,2013-01-13 10:05:00,2013-01-13 10:34:00,1,1740,18.87,-73.804657,40.650089,-73.966782,40.799061
8E38C50BAA33C67E44678D7D18B87B54,4E3AA1185615CEED03BB1DC7A94030D0,VTS,1,,2013-01-13 10:22:00,2013-01-13 10:32:00,5,600,3.06,-73.982697,40.723381,-74.008392,40.707542
149298F6D390FA640E80B41ED31199C5,2B02144C5BAC85D9AF16620B55189491,VTS,1,,2013-01-13 10:13:00,2013-01-13 10:30:00,2,1020,3.13,-73.978477,40.746571,-74.01075,40.718456
A42487000E5D56414E028EE0252D45CE,4BAC4571DDD59035F2C8DF193ED1660D,VTS,1,,2013-01-13 10:27:00,2013-01-13 10:32:00,1,300,1.30,-73.979691,40.781231,-73.985909,40.767506
4D24F4D8EF35878595044A52B098DFD2,EEF7A2EC022DA207C643827D661999EC,VTS,1,,2013-01-13 10:23:00,2013-01-13 10:33:00,1,600,1.11,-73.946457,40.772728,-73.954819,40.77784
BF9CE67F2D9782421BD8F39B4C0B15EA,E2BC338B48D98696D83076CFA9952B48,VTS,1,,2013-01-13 10:21:00,2013-01-13 10:27:00,1,360,1.66,-73.983269,40.756737,-73.981064,40.767841
160801778A042001E99C5C008F02A324,5D2CE9803DF6C0CC36EA528C2803F64E,VTS,1,,2013-01-13 11:13:00,2013-01-13 11:19:00,2,360,1.64,-74.011086,40.728298,-74.015961,40.707836
581F7B53AA300DE1B19CF065C420941E,82A91D44FEABD0A9AF62D1B3B3B14B92,VTS,1,,2013-01-13 11:08:00,2013-01-13 11:13:00,3,300,.97,-73.987709,40.73864,-73.998497,40.734016
E661B8FDCFC87DBFC9BB6C5F9D393F69,EE6D5C1524E7A23F7135BC55AA4F276E,VTS,1,,2013-01-13 11:05:00,2013-01-13 11:11:00,1,360,1.45,-74.003731,40.722507,-74.007996,40.707317
B6FD1C9011263F24757D35BE543D02A0,3265CED2F54B1040EEFD387052D48163,VTS,1,,2013-01-13 11:03:00,2013-01-13 11:12:00,2,540,2.05,-73.971054,40.782997,-73.948593,40.782413
1B1702630D5909904528C2B149427B5D,02B77A38ED5E17AD49288712B4519F36,VTS,1,,2013-01-13 11:22:00,2013-01-13 11:28:00,1,360,1.04,-73.973885,40.751766,-73.98745,40.758553
40276740E070731293B69358A15550BC,6B1DA571F258A28B99A32588BBA96868,VTS,1,,2013-01-13 10:50:00,2013-01-13 11:11:00,2,1260,9.70,-73.991547,40.756454,-73.871628,40.774368
E79F27D39B6F2E521F19EB482BAA72FD,0238047A5834FF6524C69E811F873D5A,VTS,1,,2013-01-13 11:00:00,2013-01-13 11:14:00,5,840,4.04,-73.954346,40.774303,-73.955605,40.775093
1C749482B6DF068B770967736311CB68,6C246B6603D37FABBBDE8A67234DBBF1,VTS,1,,2013-01-13 11:12:00,2013-01-13 11:15:00,3,180,.66,-73.99015,40.762501,-73.985748,40.763924
68AF096FFBF446F1FB7281EFC9748734,FAB5E0EBF34BDB3FF680CF9CEE063D82,VTS,1,,2013-01-13 11:12:00,2013-01-13 11:14:00,1,120,.28,-73.951561,40.769932,-73.949265,40.773338
21AF1D87DCDA4F7A5F5479AE7EC8B45D,B7CE98137378F42323906B103AD70355,VTS,1,,2013-01-13 11:02:00,2013-01-13 11:14:00,1,720,2.59,-73.990463,40.746208,-74.010483,40.718319
54682A1F241370DE48C872FE5647D2AC,20CF56BD81E26C1935EA96F917066805,VTS,1,,2013-01-13 11:10:00,2013-01-13 11:15:00,1,300,1.06,-73.973747,40.779564,-73.961525,40.780334
5D4C105C32FB4E64D50BC8EC88AE4C41,F3B4361352C6E688A8A72D6C7933B669,VTS,1,,2013-01-13 11:17:00,2013-01-13 11:21:00,6,240,.77,-73.973068,40.795429,-73.976486,40.786636
A5179D5A72336EEDFDF90C60CAE1EA6F,A85B8B27EB885A661EF9E3E4E260EFCE,VTS,1,,2013-01-13 10:58:00,2013-01-13 11:12:00,6,840,3.77,-74.009789,40.722054,-73.996384,40.690884
31854227FBB0CAFB9BDB865C2BACA8FF,4160CA76A52483A6A26015CAE46367CA,VTS,1,,2013-01-13 11:08:00,2013-01-13 11:16:00,6,480,1.90,-73.965965,40.768127,-73.975761,40.781517
A5C6F0FC150417517C2894400795B1F8,97336339EBD6E99950B8D11E083E932B,VTS,1,,2013-01-13 11:12:00,2013-01-13 11:16:00,1,240,.93,-73.991493,40.750195,-73.98114,40.753235
0B3D3D51C78E944F68DC04209E86D5F7,E1854037AF1B2A984F3C56208C66539D,VTS,1,,2013-01-13 11:05:00,2013-01-13 11:11:00,5,360,1.15,-73.99144,40.750179,-73.980179,40.758667
AE737058D42C1B29E574988E381638D2,56C823AE73F65A54750A7689506B36B2,VTS,1,,2013-01-13 10:30:00,2013-01-13 10:35:00,1,300,1.09,-73.997795,40.756409,-73.987785,40.769733
8A9167F9028DAD6758688CC9D0B47061,72217813CB558C68BD885C8A5DDA4ABC,VTS,1,,2013-01-13 10:22:00,2013-01-13 10:31:00,5,540,2.57,-73.977928,40.730007,-73.982079,40.742966
8F42D6096ACD62275A983B7A66B1E30C,6924138D21A0EF8114248D46CF92D7A5,VTS,1,,2013-01-13 10:29:00,2013-01-13 10:33:00,1,240,.74,-73.956001,40.775826,-73.963585,40.773678
FBC9FC61A592611377F7BF07F43B03A5,5DD6D7AE462C1AEC0B364990D3EC72E0,VTS,1,,2013-01-13 10:26:00,2013-01-13 10:33:00,6,420,1.43,-73.990822,40.756607,-73.992363,40.745541
1D4B6B729241B41DD3209750F0A31C36,FCF5B47B84EC9AE17BBF8498D4AC1BA2,VTS,1,,2013-01-13 10:31:00,2013-01-13 10:36:00,5,300,1.37,-73.987686,40.765339,-73.991272,40.750648
0B3FAB0F479B74ECFDB842356299CA28,F8F334BD7A3AAFD6D04089FA22EDEB62,VTS,1,,2013-01-13 10:28:00,2013-01-13 10:30:00,1,120,.58,-73.982635,40.775333,-73.981163,40.779541
F875AAD18EA9794E0A9748A071C75E39,D4B558D3E7A4ECAAB98FCC9DBFE9A1C6,VTS,1,,2013-01-13 10:30:00,2013-01-13 10:33:00,4,180,.77,-73.907463,40.753597,-73.899254,40.754063
EA1FC40D75E11B69F59E12B720F201D5,F25F673D06BDA4ABF38E46A1EDC8C90C,VTS,1,,2013-01-13 10:23:00,2013-01-13 10:31:00,1,480,1.82,-73.966118,40.768082,-73.981468,40.747128
67108EDF8123623806A1DAFE8811EE63,36C9437BD2FF31940BEBED44DDDDDB8A,VTS,5,,2013-01-13 04:58:00,2013-01-13 04:58:00,1,0,.00,0,0,0,0
DC4867C1F2D5D29864418704C0012D64,946438FB059349E669781CE23362A176,VTS,1,,2013-01-13 10:28:00,2013-01-13 10:34:00,5,360,1.68,-73.981934,40.736599,-74.00042,40.727337
11B683D81211E96F472173C69D4632D6,EE9866FF77326FDE63A01BF978AA868E,VTS,1,,2013-01-13 10:18:00,2013-01-13 10:28:00,1,600,2.05,-73.961708,40.720963,-73.996887,40.72541
AE180C094A3671481FC03744A654A7BE,F3B595F74E76AEEEC7A16AF3AB268CA5,VTS,1,,2013-01-13 10:22:00,2013-01-13 10:35:00,1,780,3.17,-73.981422,40.763981,-73.999214,40.728294
9A32ECEE9D98D519EF65B13B582668EB,6D9DD09BE4C91A9B39E1C48C961F23BE,VTS,1,,2013-01-13 10:25:00,2013-01-13 10:30:00,1,300,.93,-73.998329,40.726372,-73.99321,40.734951
310BD49048FEFE1DC327D71B14EE30F6,4223FD364A35693A279FBFB8F36DDC8F,VTS,1,,2013-01-13 10:25:00,2013-01-13 10:32:00,5,420,1.67,-73.971191,40.795647,-73.963005,40.781704
89869CF6A1FAF103935C245D34DF59A6,33A0685563EE0D6718D11D90695F774C,VTS,1,,2013-01-13 10:25:00,2013-01-13 10:32:00,2,420,1.04,-73.99498,40.760612,-73.978912,40.75576
2B6C00D2BC33F165F39B8751FD898F26,5D8FBDC9C9DA9DCA65BF8207864BEBEE,VTS,1,,2013-01-13 10:28:00,2013-01-13 10:35:00,2,420,1.69,-74.005142,40.728653,-73.99263,40.723721
B91CBA168CDFF29638EF93E7F4D50E55,D03BCD997D8CEE75125577A9EDCB01D5,VTS,1,,2013-01-13 10:33:00,2013-01-13 10:36:00,2,180,.65,-73.990601,40.740677,-73.991447,40.733555
DB1807FC8FA867820D8607EAE95E2E2E,82676D73DDA0718031F1AE31A7EFAA2D,VTS,1,,2013-01-13 10:27:00,2013-01-13 10:36:00,2,540,1.48,-73.947578,40.771076,-73.960991,40.782032
F4E581BB51B26B6311826622034AD695,3A929C37D8624B724380E165DF8DEF0E,VTS,1,,2013-01-13 10:14:00,2013-01-13 10:36:00,6,1320,9.69,-73.984673,40.744621,-73.87384,40.771481
77F1AD483A34A97E9D6A4AFEE95C7A4A,AE800735BA85FB0F53AE9C1FA23EA33E,VTS,1,,2013-01-13 10:30:00,2013-01-13 10:35:00,1,300,.85,-73.989189,40.721348,-73.999832,40.727028
13161340C7ACC3E435FB6DC0042C72A2,876DFF7A83A1221F00BBAA8B05E5C81B,VTS,1,,2013-01-13 10:26:00,2013-01-13 10:35:00,1,540,3.47,-74.00779,40.723164,-73.978386,40.753166
D3E6D6F6B353CE1422A43171A127C542,1927408F733BC1F82C711C8AECE7A832,VTS,1,,2013-01-13 10:35:00,2013-01-13 10:38:00,5,180,.27,0,0,0,0
2CCB6C8BC529CF38EB7AAAA3C8B3A427,9E95FBECDD2D749CE61114AE889C672D,VTS,1,,2013-01-13 10:27:00,2013-01-13 10:34:00,6,420,2.26,-73.965073,40.79174,-73.948456,40.809166
1BB23673B2BE62A5A031BAD00C7DEE8E,3BBB03C37271E654C1A6C57391F1A028,VTS,1,,2013-01-13 10:37:00,2013-01-13 10:40:00,3,180,.38,-73.986244,40.750443,-73.991814,40.749779
1B208E4003BAB08E4B77DDCCF722ABCE,4027AC0C230411EE4106E0071B7EDAB5,VTS,1,,2013-01-13 10:28:00,2013-01-13 10:33:00,1,300,1.28,-73.997917,40.745975,-73.984642,40.754425
F5728B9525B241FA3B3FDAFA7B1D1018,C23B232CE5B16C5D5B185B46C8052F75,VTS,1,,2013-01-13 10:32:00,2013-01-13 10:40:00,1,480,2.09,-73.982651,40.767658,-73.997665,40.747437
B6CAFD8605B1122192E0B01B5DF3A698,F15E9375DE5B941FF515FBD2584CB100,VTS,1,,2013-01-13 10:34:00,2013-01-13 10:37:00,1,180,.69,-73.977333,40.774422,-73.980347,40.780479
57E0853CE50CAEBBB249D42C5D96FD4C,31F12F4CC223E11520A99DCFD513735B,VTS,1,,2013-01-13 10:27:00,2013-01-13 10:36:00,1,540,2.23,-73.988739,40.748577,-73.978355,40.761307
E15B018104182FAD301CFA1CD0B9C4EE,284FDAC27A38E2DF9D1EA9B42DDE996A,VTS,1,,2013-01-13 10:19:00,2013-01-13 10:37:00,2,1080,4.17,-73.98468,40.769444,-73.990944,40.724167
05296CB5EF8FD032301A53748CA26243,CDCE28258D080D857AE747B80363AD89,VTS,1,,2013-01-13 10:37:00,2013-01-13 10:39:00,1,120,.30,-73.976074,40.789448,-73.978157,40.78677
8F6E5DD8FDCB4A4A893D6CA97DCC0F60,55038215C2908A76B1AFAFC5754666CE,VTS,1,,2013-01-13 10:41:00,2013-01-13 10:44:00,1,180,.51,-73.96225,40.768013,-73.958069,40.773289
CAAAEB4D25A77FE96A5A5BF1A427B3EC,EE0E8C6B8A47FFF3FEE536D74684ADCF,VTS,1,,2013-01-13 10:29:00,2013-01-13 10:40:00,1,660,3.08,-73.990952,40.728363,-73.995895,40.758141
D225B988186CB582C18391E1FE074B93,8055C6124C4D8C93269DD451F3603CED,VTS,1,,2013-01-13 10:57:00,2013-01-13 11:10:00,2,780,3.33,-73.981499,40.782295,-73.945198,40.799648
419C8B9879124668807EEAE9DCE145C7,B1F6530B4E5B3F02CE062FEA008199C5,VTS,1,,2013-01-13 11:01:00,2013-01-13 11:14:00,2,780,3.18,-73.95842,40.778187,-73.991058,40.748867
6FC85A1A4C9E9824D0D1A10532166A81,DCEC660967D86477A1AD47AB84A4C1A0,VTS,1,,2013-01-13 11:04:00,2013-01-13 11:15:00,1,660,2.21,-73.991089,40.755562,-73.986069,40.776615
74DA41EDA745ED72CEC41C9C4BF3E696,8BD304B834A571C38BF71DDB212ECA17,VTS,1,,2013-01-13 10:58:00,2013-01-13 11:08:00,1,600,.39,-74.014786,40.716366,-73.985764,40.758671
7989C2AB3F345F4AB54D3CF1E0480D67,53BD22B9FE8C6DFA4FF593102A599F3A,VTS,1,,2013-01-13 11:03:00,2013-01-13 11:13:00,1,600,2.10,-73.998863,40.723011,-73.989311,40.743046
18A5CF174D916625073B2D588707040E,59C1C7232A370AB08A9EF59E8E107AAF,VTS,1,,2013-01-13 10:59:00,2013-01-13 11:11:00,1,720,3.02,-74.002022,40.737827,-73.966827,40.752861
4F9B5CF4F0FC8835DF81B36E978A6D52,9AD99D982AD273D72A5A2AC0C3828B1F,VTS,1,,2013-01-13 11:08:00,2013-01-13 11:16:00,1,480,1.78,-73.956017,40.778728,-73.980064,40.78091
2DE190B98E124DBD64B264EC73EF9369,C042EB237F503D2AE6C088DB84A7F65C,VTS,1,,2013-01-13 10:55:00,2013-01-13 11:14:00,2,1140,3.84,-73.977966,40.786526,-73.984566,40.760078
0FD158CFBA799B218AE742D57EB23971,76372F076D5A6B5E34131B2CD53B4163,VTS,1,,2013-01-13 11:08:00,2013-01-13 11:12:00,1,240,.90,-73.97905,40.762352,-73.97728,40.757496
3852A1BDE367F100D6C3F5382B47792E,5A5FF5A7568AD7FA362D28AFC32FBC86,VTS,1,,2013-01-13 11:11:00,2013-01-13 11:15:00,1,240,.71,-73.953552,40.767731,-73.960831,40.760792
91E26392B0FB090B4E2F95ADBEFAA71D,847DA7AD8B8B97A7E97A90F086C87352,VTS,1,,2013-01-13 10:59:00,2013-01-13 11:14:00,1,900,2.81,-73.974251,40.782784,-73.994743,40.750393
0DA4F55ADA2EF6457710CC9871C9E55A,2A73CE69D8179429C7C9D81112F64EDF,VTS,1,,2013-01-13 11:08:00,2013-01-13 11:14:00,1,360,.96,-73.993332,40.752476,-73.982185,40.758583
E468BC1A4499835E17A6D7300887A16B,0BA3C7A68A2A220173BA4ED252A75874,VTS,2,,2013-01-13 10:43:00,2013-01-13 11:11:00,2,1680,18.74,-73.786369,40.641548,-73.939316,40.820946
A5D941D4834813EF4C394713A613A93E,A80601BDCC989F498D0EEDF9700EEA92,VTS,1,,2013-01-13 11:00:00,2013-01-13 11:14:00,1,840,7.81,-73.872932,40.774105,-73.952042,40.784496
2F6EB85DA7DA06D0523846692010C631,B016CE8A97FD71A9483EB9CA85375A43,VTS,1,,2013-01-13 10:53:00,2013-01-13 11:11:00,1,1080,10.75,-73.872948,40.774044,-73.982903,40.75988
42F3B79B88D7785CC10FC4462BEB1939,39939B11576CB2A35F6833BDF416F65A,VTS,1,,2013-01-13 10:57:00,2013-01-13 11:08:00,1,660,2.85,-73.988945,40.775242,-73.990143,40.745125
057C136D1166F540F43DAED0807328B2,6AA39B27923B374E687D61581B6C8529,VTS,1,,2013-01-13 10:54:00,2013-01-13 11:15:00,2,1260,9.67,-73.863144,40.769646,-73.991592,40.754215
550573BFDA50C741C1D5B634FADAE39D,0BD0B8478CB47CFE7718ED8F3B7C0C07,VTS,1,,2013-01-13 11:00:00,2013-01-13 11:10:00,2,600,2.45,-73.954697,40.769817,-73.981064,40.750282
0E97EE91E9FC3335A9328334B6B516FB,3F355950613B796E459558BB7EA2E375,VTS,1,,2013-01-13 11:03:00,2013-01-13 11:15:00,1,720,3.83,-73.985596,40.717533,-73.95446,40.68729
8BC9A4DF509EBDA04C1B499D2E1E0D1F,3147DBF069F5748A900789E0188B529A,VTS,1,,2013-01-13 11:07:00,2013-01-13 11:16:00,1,540,1.96,-73.953003,40.771843,-73.969513,40.789547
7CD2DB7F5EF3B4DBD6A6D4A07F89EA4C,7287DB3FAC4F33FF1344E0AB3527983E,VTS,1,,2013-01-13 10:22:00,2013-01-13 10:22:00,1,0,.01,-73.989189,40.747997,-73.989189,40.747997
F5F6C2E6AC24A2DB6E4EABCCC87C8231,1107A8318543CEC46F5115156A32FF19,VTS,1,,2013-01-13 10:17:00,2013-01-13 10:24:00,1,420,1.53,-73.987801,40.745705,-74.007561,40.740864
B79FF3B6DF9018162AF1262D9C6195EB,184B4D7562F2687C022611D68A6A7E46,VTS,1,,2013-01-13 10:11:00,2013-01-13 10:28:00,1,1020,1.63,-73.979118,40.762524,-74.000786,40.758163
0081EFFCBB2AD30F9D85B3A07F5EAB45,0D7D469D08E8CCAF4EC3B8C020463C74,VTS,1,,2013-01-13 10:25:00,2013-01-13 10:29:00,1,240,.64,-73.991531,40.756817,-73.991531,40.756817
92180425A1382148C8224A83C055D619,B5A70E8E2045C81C72AFD8269B3E7E15,VTS,1,,2013-01-13 10:19:00,2013-01-13 10:23:00,2,240,.88,-73.976242,40.757397,-73.983681,40.748459
8DBE6E020258574026304CC4F1BF12E1,E844D56E7BCDE592B3590BD4E42239AC,VTS,1,,2013-01-13 10:22:00,2013-01-13 10:26:00,1,240,1.71,-73.954926,40.777336,-73.940407,40.797401
AD3D59F0D8D1804BFE7F9291093BB96B,A904FE808239CE00B404A33650260D5E,VTS,1,,2013-01-13 10:20:00,2013-01-13 10:26:00,1,360,1.28,-73.976265,40.748871,-73.97171,40.76181
4FDF7467A2038D09DC1089EA72CFBAD2,8B3C9CA6C8A3294886C521C6189AC7ED,VTS,1,,2013-01-13 10:16:00,2013-01-13 10:26:00,1,600,1.47,0,0,0,0
FB508A45765C1B26FDE6634A4B19679D,53CA7A615DA3EBAD4EF257F188533D04,VTS,1,,2013-01-13 10:16:00,2013-01-13 10:27:00,5,660,4.31,-73.962372,40.767651,-73.944748,40.813736
8C00FBD3EABF7B65D4992C9A916AF90F,A046BAAF8DCD4D0A0B7C10E348D0CDD5,VTS,1,,2013-01-13 10:26:00,2013-01-13 10:29:00,2,180,.68,-73.992462,40.743393,-73.994118,40.750221
3A1C120525EFE99779F39B4866001C49,0497BF4359A27160612B0A75A3A20F58,VTS,1,,2013-01-13 10:20:00,2013-01-13 10:26:00,1,360,1.23,-73.982246,40.772598,-73.974625,40.785843
E6872EE57102DD7CE9DD99ED7A598B04,03624263FAE1CF2A637F338AC839CFD1,VTS,1,,2013-01-13 10:21:00,2013-01-13 10:27:00,1,360,.94,-73.98526,40.757061,-73.9916,40.750256
B304299AAB9F5354FAFC3AF25416A764,64757777EDDC557A0532F3E99EBB4AC4,VTS,1,,2013-01-13 10:23:00,2013-01-13 10:30:00,1,420,1.23,-73.975502,40.755913,-73.991341,40.751171
182A5CED314A7B994E6D8D01F375A15A,9ACD00D7E78CF91BDB1D3B7AE79D13EF,VTS,1,,2013-01-13 10:22:00,2013-01-13 10:27:00,1,300,2.29,-73.968246,40.755913,-73.990707,40.733887
3BC850053E2D59CC57E2083F6781ED7F,5B6FA0946DA5343F9FB8C6C000EF6CB4,VTS,1,,2013-01-13 10:21:00,2013-01-13 10:29:00,4,480,1.72,-73.979103,40.777721,-73.968437,40.762123
AADBB1A4EE70610E1BD4A91C74ACA956,CB1FD1CBF7F6F4E3E2687B9141157B5F,VTS,1,,2013-01-13 10:16:00,2013-01-13 10:31:00,6,900,8.80,-73.885284,40.773064,-73.960724,40.762402
91296D6CF20114CDE4289E23A24A8021,FCC02173637DB9D1CD1AB3B0B0D76F01,VTS,1,,2013-01-13 10:15:00,2013-01-13 10:31:00,1,960,9.21,-73.871086,40.773796,-73.963997,40.756672
F49F1F6A52E83A5C0AAE45980174C6D8,669125D639603821F6F3156691ADCDDA,VTS,1,,2013-01-13 10:14:00,2013-01-13 10:31:00,1,1020,4.16,0,0,0,0
E2EA7079E4E1F4883646053179D3C48B,A6F8B3B7CD58E50763674B89EBA7112C,VTS,1,,2013-01-13 10:20:00,2013-01-13 10:31:00,1,660,2.89,-73.981689,40.736713,-73.966949,40.767338
D571E5505D611939C87277AA9ACB3AFA,B596B7991749B35E98F5B84352A82B73,VTS,1,,2013-01-13 10:20:00,2013-01-13 10:31:00,1,660,2.01,-73.985512,40.723343,-73.992882,40.743061
990615FE9DE11BF0052D83A735D71709,C61FB3BD3F84AA43D76808351EAE3715,VTS,1,,2013-01-13 10:20:00,2013-01-13 10:26:00,1,360,1.69,-73.998886,40.760616,-73.982704,40.766586
7A786DEAECF59A0905379713DE18AB85,C202C983CCC40D069AA83CEE78801304,VTS,1,,2013-01-13 10:25:00,2013-01-13 10:31:00,6,360,1.40,-73.992821,40.756706,-73.982025,40.769501
CD5A34827F6540D83DCEBBCBFCC59EC2,7A7FAC4505795BED951BFC8A1D38866B,VTS,1,,2013-01-13 10:27:00,2013-01-13 10:33:00,1,360,1.23,-73.996574,40.737251,-73.978416,40.729027
